cardId,name,cardSet,type,rarity,text,playerClass,locale,mechanics,faction,health,collectible,img,imgGold,attack,race,cost,flavor,artist,howToGet,howToGetGold,durability,elite
EX1_029,Leper Gnome,Classic,Minion,Common,<b>Deathrattle:</b> Deal 2 damage to the enemy_hero.,Neutral,enUS,Deathrattle,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_029.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_029_premium.gif,1,,1,"He really just wants to be your friend, but the constant rejection is starting to really get to him.",Glenn Rane,,,,
EX1_238,Lightning Bolt,Classic,Spell,Common,Deal $3 damage. <b>Overload:</b> (1),Shaman,enUS,Overload,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_238.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_238_premium.gif,,,1,Lightning Bolt! Lightning Bolt! Lightning Bolt!,Daarken,,,,
EX1_001,Lightwarden,Classic,Minion,Rare,"Whenever a character is healed, gain +2 Attack.",Neutral,enUS, ,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_001.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_001_premium.gif,1,,1,She’s smaller than her sisters Mediumwarden and Heavywarden.,Erik Ko,,,,
NEW1_012,Mana Wyrm,Classic,Minion,Common,"Whenever you cast a spell, gain +1 Attack.",Mage,enUS, ,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_012.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_012_premium.gif,1,,1,"These wyrms feed on arcane energies, and while they are generally considered a nuisance rather than a real threat, you really shouldn't leave them alone with a bucket of mana.",Blizzard Cinematics,,,,
EX1_509,Murloc Tidecaller,Classic,Minion,Rare,"Whenever you summon a Murloc, gain +1 Attack.",Neutral,enUS, ,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_509.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_509_premium.gif,1,Murloc,1,This guy gets crazy strong at family reunions.,Jaemin Kim,,,,
EX1_161,Naturalize,Classic,Spell,Common,Destroy a minion.\nYour opponent draws 2_cards.,Druid,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_161.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_161_premium.gif,,,1,Another one bites the dust.,Leo Che,,,,
EX1_130,Noble Sacrifice,Classic,Spell,Common,"<b>Secret:</b> When an enemy attacks, summon a 2/1 Defender as the new target.",Paladin,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_130.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_130_premium.gif,,,1,"We will always remember you, ""Defender!""",Zoltan & Gabor,,,,
EX1_316,Power Overwhelming,Classic,Spell,Common,"Give a friendly minion +4/+4 until end of turn. Then, it dies. Horribly.",Warlock,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_316.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_316_premium.gif,,,1,We cannot even describe how horrible the death is.  It's CRAZY bad!  Maybe worse than that.  Just don't do it.,Tom Baxa,,,,
EX1_136,Redemption,Classic,Spell,Common,"<b>Secret:</b> When a friendly minion dies, return it to life with 1 Health.",Paladin,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_136.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_136_premium.gif,,,1,I am not sure how you get demptioned the first time.  It’s a mystery!,Ittoku,,,,
EX1_379,Repentance,Classic,Spell,Common,"<b>Secret:</b> After your opponent plays a minion, reduce its Health to 1.",Paladin,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_379.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_379_premium.gif,,,1,Repentance often comes in the moment before obliteration. Curious.,Gonzalo Ordonez,,,,
EX1_578,Savagery,Classic,Spell,Rare,Deal damage equal to your hero's Attack to a minion.,Druid,enUS,AffectedBySpellPower,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_578.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_578_premium.gif,,,1,"It is true that some druids are savage, but others still enjoy a quiet moment and a spot of tea.",Dave Rapoza,,,,
EX1_080,Secretkeeper,Classic,Minion,Rare,"Whenever a <b>Secret</b> is played, gain +1/+1.",Neutral,enUS,Secret,Alliance,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_080.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_080_premium.gif,1,,1,She promises not to tell anyone about that thing you did last night with that one person.,Gonzalo Ordonez,,,,
EX1_410,Shield Slam,Classic,Spell,Epic,Deal 1 damage to a minion for each Armor you have.,Warrior,enUS,AffectedBySpellPower,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_410.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_410_premium.gif,,,1,"""What is a better weapon? The sharp one your enemies expect, or the blunt one they ignore?"" - The Art of Warrior, Chapter 9",Raymond Swanland,,,,
EX1_405,Shieldbearer,Classic,Minion,Common,<b>Taunt</b>,Neutral,enUS,Taunt,Neutral,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_405.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_405_premium.gif,0,,1,Have you seen the size of the shields in this game??  This is no easy job.,Carl Critchlow,,,,
CS2_146,Southsea Deckhand,Classic,Minion,Common,Has <b>Charge</b> while you have a weapon equipped.,Neutral,enUS,Charge,Alliance,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_146.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_146_premium.gif,2,Pirate,1,"Pirates are into this new fad called ""Planking"".",Dan Brereton,,,,
EX1_409,Upgrade!,Classic,Spell,Rare,"If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.",Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_409.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_409_premium.gif,,,1,Easily worth 50 DKP.,Matt Cavotta,,,,
EX1_010,Worgen Infiltrator,Classic,Minion,Common,<b>Stealth</b>,Neutral,enUS,Stealth,Alliance,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_010.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_010_premium.gif,2,,1,"If you want to stop a worgen from infiltrating, just yell, ""No! Bad boy!""",Raymond Swanland,,,,
CS2_169,Young Dragonhawk,Classic,Minion,Common,<b>Windfury</b>,Neutral,enUS,Windfury,Horde,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_169.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_169_premium.gif,1,Beast,1,They were the inspiration for the championship Taurenball team: The Dragonhawks.,Greg Hildebrandt,,,,
EX1_004,Young Priestess,Classic,Minion,Rare,"At the end of your turn, give another random friendly minion +1 Health.",Neutral,enUS, ,,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_004.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_004_premium.gif,2,,1,She can't wait to learn Power Word: Fortitude Rank 2.,Vance Kovacs,,,,
EX1_393,Amani Berserker,Classic,Minion,Common,<b>Enrage:</b> +3 Attack,Neutral,enUS,Enrage,Neutral,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_393.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_393_premium.gif,2,,2,"If an Amani berserker asks ""Joo lookin' at me?!"", the correct response is ""Nah, mon"".",Chippy,,,,
CS2_038,Ancestral Spirit,Classic,Spell,Rare,"Give a minion ""<b>Deathrattle:</b> Resummon this minion.""",Shaman,enUS,Deathrattle,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_038.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_038_premium.gif,,,2,It was just a flesh wound.,Zoltan & Gabor,,,,
EX1_045,Ancient Watcher,Classic,Minion,Rare,Can't attack.,Neutral,enUS, ,Alliance,5,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_045.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_045_premium.gif,4,,2,Why do its eyes seem to follow you as you walk by?,Richard Wright,,,,
EX1_362,Argent Protector,Classic,Minion,Common,<b>Battlecry:</b> Give a friendly minion <b>Divine Shield</b>.,Paladin,enUS,Divine Shield    Battlecry,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_362.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_362_premium.gif,2,,2,"""I'm not saying you can dodge fireballs.  I'm saying with this shield, you won't have to.""",Doug Alexander,,,,
EX1_402,Armorsmith,Classic,Minion,Rare,"Whenever a friendly minion_takes damage, gain 1 Armor.",Warrior,enUS, ,Neutral,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_402.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_402_premium.gif,1,,2,She accepts guild funds for repairs!,Greg Hildebrandt,,,,
EX1_392,Battle Rage,Classic,Spell,Common,Draw a card for each damaged friendly character.,Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_392.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_392_premium.gif,,,2,"""You won't like me when I'm angry.""",Alex Horley Orlandelli,,,,
EX1_126,Betrayal,Classic,Spell,Common,Force an enemy minion to deal its damage to the minions next to it.,Rogue,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_126.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_126_premium.gif,,,2,"Everyone has a price. Gnomes, for example, can be persuaded by stuffed animals and small amounts of chocolate.",Lucas Graciano,,,,
EX1_012,Bloodmage Thalnos,Classic,Minion,Legendary,<b>Spell Damage +1</b>. <b>Deathrattle:</b> Draw a card.,Neutral,enUS,Deathrattle    Spell Damage,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_012.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_012_premium.gif,1,,2,He's in charge of the Annual Scarlet Monastery Blood Drive!,Alex Horley Orlandelli,,,,True
NEW1_018,Bloodsail Raider,Classic,Minion,Common,<b>Battlecry:</b> Gain Attack equal to the Attack\nof your weapon.,Neutral,enUS,Battlecry,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_018.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_018_premium.gif,2,Pirate,2,"""I only plunder on days that end in 'y'.""",Jim Nelson,,,,
NEW1_036,Commanding Shout,Classic,Spell,Rare,Your minions can't be reduced below 1 Health this turn. Draw a card.,Warrior,enUS, ,,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_036.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_036_premium.gif,,,2,"""Shout! Shout! Let it all out!"" - Advice to warriors-in-training",Wayne Reynolds,,,,
EX1_059,Crazed Alchemist,Classic,Minion,Rare,<b>Battlecry:</b> Swap the Attack and Health of a minion.,Neutral,enUS,Battlecry,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_059.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_059_premium.gif,2,,2,"""You'll <i>love</i> my new recipe!"" he says... especially if you're not happy with your current number of limbs.",Tom Fleming,,,,
EX1_603,Cruel Taskmaster,Classic,Minion,Common,<b>Battlecry:</b> Deal 1 damage to a minion and give it +2_Attack.,Warrior,enUS,Battlecry,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_603.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_603_premium.gif,2,,2,"""I'm going to need you to come in on Sunday."" - Cruel Taskmaster",Phroilan Gardner,,,,
EX1_131,Defias Ringleader,Classic,Minion,Common,<b>Combo:</b> Summon a 2/1 Defias Bandit.,Rogue,enUS,Combo,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_131.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_131_premium.gif,2,,2,"He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean.",Dany Orizio,,,,
EX1_596,Demonfire,Classic,Spell,Common,"Deal $2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",Warlock,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_596.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_596_premium.gif,,,2,Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP,Ben Wootten,,,,
EX1_162,Dire Wolf Alpha,Classic,Minion,Common,Adjacent minions have +1_Attack.,Neutral,enUS,AdjacentBuff    Aura,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_162.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_162_premium.gif,2,Beast,2,"We are pretty excited about the upcoming release of Dire Wolf Beta, just repost this sign for a chance at a key.",John Dickenson,,,,
NEW1_021,Doomsayer,Classic,Minion,Epic,"At the start of your turn, destroy ALL minions.",Neutral,enUS, ,,7,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_021.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_021_premium.gif,0,,2,He's almost been right so many times. He was <i>sure</i> it was coming during the Cataclysm.,Alex Horley Orlandelli,,,,
EX1_619,Equality,Classic,Spell,Rare,Change the Health of ALL minions to 1.,Paladin,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_619.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_619_premium.gif,,,2,We are all special unique snowflakes... with 1 Health.,Michal Ivan,,,,
EX1_124,Eviscerate,Classic,Spell,Common,Deal $2 damage. <b>Combo:</b> Deal $4 damage instead.,Rogue,enUS,Combo,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_124.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_124_premium.gif,,,2,There is a high cost to Eviscerating your opponent:  It takes a long time to get blood stains out of leather armor.,Ariel Olivetti,,,,
EX1_610,Explosive Trap,Classic,Spell,Common,"<b>Secret:</b> When your hero is attacked, deal $2 damage to all enemies.",Hunter,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_610.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_610_premium.gif,,,2,It traps your food AND cooks it for you!,Brandon Kitkouski,,,,
NEW1_023,Faerie Dragon,Classic,Minion,Common,Can't be targeted by spells or Hero Powers.,Neutral,enUS, ,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_023.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_023_premium.gif,3,Dragon,2,Adorable.  Immune to Magic.  Doesn't pee on the rug.  The perfect pet!,Samwise,,,,
EX1_544,Flare,Classic,Spell,Rare,All minions lose <b>Stealth</b>. Destroy all enemy <b>Secrets</b>. Draw a card.,Hunter,enUS,Stealth    Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_544.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_544_premium.gif,,,2,"Not only does it reveal your enemies, but it's also great for parties!",Tyler Walpole,,,,
EX1_611,Freezing Trap,Classic,Spell,Common,"<b>Secret:</b> When an enemy minion attacks, return it to its owner's hand. It costs (2) more.",Hunter,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_611.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_611_premium.gif,,,2,"""Dang, that's cold."" - appropriate response to Freezing Trap, or a mean joke.",Matt Gaser,,,,
NEW1_019,Knife Juggler,Classic,Minion,Rare,"[x]After you summon a\nminion, deal 1 damage\nto a random enemy.",Neutral,enUS, ,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_019.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_019_premium.gif,2,,2,Ambitious Knife Jugglers sometimes graduate to Bomb Jugglers.    They never last long enough to make it onto a card though.,Matt Cavotta,,,,
EX1_341,Lightwell,Classic,Minion,Rare,"At the start of your turn, restore 3 Health to a damaged friendly character.",Priest,enUS, ,Neutral,5,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_341.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_341_premium.gif,0,,2,"It isn't clear if people ignore the Lightwell, or if it is just invisible.",Blizzard Entertainment,,,,
EX1_096,Loot Hoarder,Classic,Minion,Common,<b>Deathrattle:</b> Draw a card.,Neutral,enUS,Deathrattle,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_096.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_096_premium.gif,2,,2,Always roll need.,Jim Nelson,,,,
EX1_100,Lorewalker Cho,Classic,Minion,Legendary,"Whenever a player casts a spell, put a copy into the other player’s hand.",Neutral,enUS, ,Neutral,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_100.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_100_premium.gif,0,,2,"Lorewalker Cho archives and shares tales from the land of Pandaria, but his favorite story is the one where Joey and Phoebe go on a road trip.",Mark Zug,,,,True
EX1_082,Mad Bomber,Classic,Minion,Common,<b>Battlecry:</b> Deal 3 damage randomly split between all other characters.,Neutral,enUS,Battlecry,Alliance,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_082.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_082_premium.gif,3,,2,"He's not really all that crazy, he is just not as careful with explosives as he should be.",Mike Sass,,,,
EX1_055,Mana Addict,Classic,Minion,Rare,"Whenever you cast a spell, gain +2 Attack this turn.",Neutral,enUS, ,Alliance,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_055.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_055_premium.gif,1,,2,"She’s trying to kick the habit, but still takes some mana whenever she has a stressful day.",Hideaki Takamura,,,,
EX1_616,Mana Wraith,Classic,Minion,Rare,ALL minions cost (1) more.,Neutral,enUS,Aura,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_616.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_616_premium.gif,2,,2,"They come out at night to eat leftover mana crystals. ""Mmmmmm,"" they say.",Luca Zontini,,,,
NEW1_037,Master Swordsmith,Classic,Minion,Rare,"At the end of your turn, give another random friendly minion +1 Attack.",Neutral,enUS, ,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_037.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_037_premium.gif,1,,2,"He's currently trying to craft a ""flail-axe"", but all the other swordsmiths say it can't be done.",E.M. Gist,,,,
NEW1_029,Millhouse Manastorm,Classic,Minion,Legendary,<b>Battlecry:</b> Enemy spells cost (0) next turn.,Neutral,enUS,Battlecry,,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_029.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_029_premium.gif,4,,2,"""I'm gonna light you up, sweetcheeks!""",Jim Nelson,,,,True
EX1_533,Misdirection,Classic,Spell,Rare,"<b>Secret:</b> When an enemy attacks your hero, instead it attacks another random character.",Hunter,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_533.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_533_premium.gif,,,2,Sometimes it's as simple as putting on a fake mustache and pointing at someone else.,Daren Bader,,,,
EX1_557,Nat Pagle,Classic,Minion,Legendary,"At the start of your turn, you have a 50% chance to draw an extra card.",Neutral,enUS, ,Neutral,4,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_557.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_557_premium.gif,0,,2,"Nat Pagle, Azeroth's premier fisherman!  He invented the Auto-Angler 3000, the Extendo-Pole 3000, and the Lure-o-matic 2099 (still in testing).",Steve Prescott,,,,True
EX1_522,Patient Assassin,Classic,Minion,Epic,<b>Stealth</b>\n <b>Poisonous</b>,Rogue,enUS,Stealth    Poisonous,Neutral,1,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_522.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_522_premium.gif,1,,2,He’s not really that patient. It just takes a while for someone to walk by that he can actually reach.,Ben Olson,,,,
EX1_076,Pint-Sized Summoner,Classic,Minion,Rare,The first minion you play each turn costs (1) less.,Neutral,enUS,Aura,Alliance,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_076.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_076_premium.gif,2,,2,She's quite jealous of the Gallon-Sized Summoner.,Ron Spears,,,,
EX1_160,Power of the Wild,Classic,Spell,Common,<b>Choose One -</b> Give your minions +1/+1; or Summon a 3/2 Panther.,Druid,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_160.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_160_premium.gif,,,2,"Never look a panther in the eye.  Or is it 'Always look a panther in the eye'?  Well, it's one of those.",Steve Tappin,,,,
CS2_104,Rampage,Classic,Spell,Common,Give a damaged minion +3/+3.,Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/CS2_104.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/CS2_104_premium.gif,,,2,Minion get ANGRY.   Minion SMASH!,Jonboy Meyers,,,,
EX1_531,Scavenging Hyena,Classic,Minion,Common,"Whenever a friendly Beast dies, gain +2/+1.",Hunter,enUS, ,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_531.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_531_premium.gif,2,Beast,2,"Hyenas prefer the bones of kodos or windserpents, but they'll eat pretty much anything.  Even Brussels sprouts.",Jim Nelson,,,,
EX1_391,Slam,Classic,Spell,Common,"Deal $2 damage to a minion. If it survives, draw a card.",Warrior,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_391.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_391_premium.gif,,,2,"""Dun da dun, dun da dun"": if you've heard an ogre sing this, it's too late.",E.M. Gist,,,,
EX1_554,Snake Trap,Classic,Spell,Epic,"<b>Secret:</b> When one of your minions is attacked, summon three 1/1 Snakes.",Hunter,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_554.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_554_premium.gif,,,2,Why did it have to be snakes?,Bernie Kang,,,,
EX1_609,Snipe,Classic,Spell,Common,"<b>Secret:</b> After your opponent plays a minion, deal $4 damage to it.",Hunter,enUS,Secret,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_609.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_609_premium.gif,,,2,A great sniper hits the spot.  Just like a delicious flank of boar. Mmmmm.,Lorenzo Minaca,,,,
EX1_608,Sorcerer's Apprentice,Classic,Minion,Common,Your spells cost (1) less.,Mage,enUS,Aura,Neutral,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_608.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_608_premium.gif,3,,2,"Apprentices are great for bossing around.  ""Conjure me some mana buns! And a coffee!  Make that a mana coffee!""",Alex Horley Orlandelli,,,,
EX1_247,Stormforged Axe,Classic,Weapon,Common,<b>Overload:</b> (1),Shaman,enUS,Overload,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_247.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_247_premium.gif,2,,2,"Yo, that's a nice axe.",Nate Bowden,,,3,
EX1_058,Sunfury Protector,Classic,Minion,Rare,<b>Battlecry:</b> Give adjacent minions <b>Taunt</b>.,Neutral,enUS,Taunt    Battlecry,Alliance,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_058.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_058_premium.gif,2,,2,"She carries a shield, but only so she can give it to someone she can stand behind.",James Ryman,,,,
NEW1_020,Wild Pyromancer,Classic,Minion,Rare,"After you cast a spell, deal 1 damage to ALL minions.",Neutral,enUS, ,,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/NEW1_020.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/NEW1_020_premium.gif,3,,2,BOOM BABY BOOM!  BAD IS GOOD!  DOWN WITH GOVERNMENT!,Alex Horley Orlandelli,,,,
EX1_154,Wrath,Classic,Spell,Common,<b>Choose One -</b> Deal $3 damage to a minion; or $1 damage and draw a card.,Druid,enUS, ,Neutral,,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_154.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_154_premium.gif,,,2,The talk around the Ratchet Inn is that this card is too good and should be a Legendary.,Raymond Swanland,,,,
EX1_049,Youthful Brewmaster,Classic,Minion,Common,<b>Battlecry:</b> Return a friendly minion from the battlefield to your hand.,Neutral,enUS,Battlecry,Alliance,2,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_049.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_049_premium.gif,3,,2,His youthful enthusiasm doesn’t always equal excellence in his brews.   Don’t drink the Mogu Stout!,Wei Wang,,,,
EX1_007,Acolyte of Pain,Classic,Minion,Common,"Whenever this minion takes damage, draw a_card.",Neutral,enUS, ,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_007.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_007_premium.gif,1,,3,"He trained when he was younger to be an acolyte of joy, but things didn’t work out like he thought they would.",Dave Kendall,,,,
EX1_006,Alarm-o-Bot,Classic,Minion,Rare,"[x]At the start of your turn,\nswap this minion with a\n   random one in your hand.  ",Neutral,enUS, ,,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_006.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_006_premium.gif,0,Mech,3,WARNING.  WARNING.  WARNING.,Sean O’Daniels,,,,
EX1_382,Aldor Peacekeeper,Classic,Minion,Rare,<b>Battlecry:</b> Change an_enemy minion's Attack to 1.,Paladin,enUS,Battlecry,Neutral,3,True,http://media.services.zam.com/v1/media/byName/hs/cards/enus/EX1_382.png,http://media.services.zam.com/v1/media/byName/hs/cards/enus/animated/EX1_382_premium.gif,3,,3,The Aldor hate two things: the Scryers and smooth jazz.,Dany Orizio,,,,
